Data,Produto,Cliente,Estado,Valor venda un.,Quantidade
2020-12-19T17:40:35Z,Pexinho bovino,In A Pinch,Santa Catarina,5.96,71
2020-12-19T17:40:35Z,Pernil com osso,Sense Random,Paraíba,37.74,34
2020-12-19T17:40:35Z,Costela Bovina,Et Cetera Systems,Rio Grande do Norte,35.49,68
2020-12-19T17:40:35Z,Cupim maturado,Puzzles,Ceará,13.16,23
2020-12-19T17:40:35Z,Paleta bovino,TRUE Random,Amapá,11.15,71
2020-12-19T17:40:35Z,Contra filé,Puzzles,Tocantis,30.47,34
2020-12-19T17:40:35Z,Alcatra,CraftCreate,Tocantis,27.06,13
2020-12-19T17:40:35Z,Contra filé,Et Cetera Systems,Distrito Federal,30.75,87
2020-12-19T17:40:35Z,Picanha,Random Riders,Ceará,18.69,67
2020-12-19T17:40:35Z,Lagarto,Though Random,Goiás,35.05,62
2020-12-19T17:40:35Z,Capa do coxão mole,Sense Random,Maranhão,40.45,4
2020-12-19T17:40:35Z,Costela Bovina,Resource Random,Mato Grosso do Sul,34.69,49
2020-12-19T17:40:35Z,Toucinho,Puzzles,Alagoas,12.49,78
2020-12-19T17:40:35Z,Acém bovino,Random Row,Região Sul,11.03,42
2020-12-19T17:40:35Z,Alcatra,23Rd Century,Maranhão,26.96,8
2020-12-19T17:40:35Z,Filé mingnon,Puzzles,Ceará,13.54,78
2020-12-19T17:40:35Z,Lombo,In A Pinch,Amapá,35.75,19
2020-12-19T17:40:35Z,Pexinho bovino,Random Repair,Região Norte,6.04,41
2020-12-21T17:40:35Z,Alcatra,TRUE Random,Distrito Federal,27.61,7
2020-12-21T17:40:35Z,Cupim maturado,Absent-Minded,Pernambuco,13.27,21
2020-12-21T17:40:35Z,Maminha,Pop-Culture,Rio de Janeiro,27.50,1
2020-12-21T17:40:35Z,Maminha,Missed Opps,Rio Grande do Norte,27.26,74
2020-12-21T17:40:35Z,Chandanga,Random Repair,Mato Grosso do Sul,28.27,42
2020-12-21T17:40:35Z,Capa do contra filé,Destroy Random,Minas Gerais,24.93,18
2020-12-21T17:40:35Z,Pexinho bovino,Radiate Random,São Paulo,5.92,41
2020-12-21T17:40:35Z,Picanha,Find Agenda,Mato Grosso do Sul,18.07,55
2020-12-21T17:40:35Z,Maminha,Spiritual Beings,Santa Catarina,26.94,6
2020-12-21T17:40:35Z,Peito bovino,Though Random,Tocantis,48.89,5
2020-12-21T17:40:35Z,Costela Bovina,Limner Studio,Santa Catarina,34.94,58
2020-12-21T17:40:35Z,Capa do contra filé,Find Agenda,Acre,24.76,35
2020-12-22T17:40:35Z,Costelinha,Light Random,Rio de Janeiro,42.40,37
2020-12-22T17:40:35Z,Paleta bovino,Life Paths,Piauí,12.29,74
2020-12-22T17:40:35Z,Capa do contra filé,Et Cetera Systems,Paraíba,24.51,87
2020-12-22T17:40:35Z,Filé mingnon,Random Riders,Pernambuco,14.13,36
2020-12-22T17:40:35Z,Cupim maturado,PrimeHouse,Rondônia,13.82,12
2020-12-22T17:40:35Z,Capa do contra filé,Authority Random,São Paulo,25.00,40
2020-12-22T17:40:35Z,Lagarto,Herb Random,Mato Grosso do Sul,34.93,87
2020-12-22T17:40:35Z,Peito bovino,Muno Random,Rio de Janeiro,49.76,4
2020-12-23T17:40:35Z,Contra filé,Eclipse Random,Acre,30.30,39
2020-12-23T17:40:35Z,Costelinha,DualLight,Região Norte,42.19,17
2020-12-23T17:40:35Z,Maminha,Million Random,Minas Gerais,26.94,32
2020-12-23T17:40:35Z,Chandanga,Pop-Culture,Distrito Federal,28.51,61
2020-12-23T17:40:35Z,Capa do contra filé,Handy Help,Santa Catarina,25.05,46
2020-12-23T17:40:35Z,Paleta bovino,Pop-Culture,Alagoas,11.46,57
2020-12-23T17:40:35Z,Capa do coxão mole,FursKips,Acre,40.98,25
2020-12-23T17:40:35Z,Paleta bovino,Life Paths,Roraima,11.98,96
2020-12-23T17:40:35Z,Filé mingnon,Odd And Ends,Goiás,14.00,83
2020-12-23T17:40:35Z,Pernil com osso,Spray Shop,Paraíba,37.95,34
2020-12-23T17:40:35Z,Contra filé,Lifestyle Random,Amapá,30.40,85
2020-12-23T17:40:35Z,Acém bovino,Random Riders,São Paulo,10.42,24
2020-12-23T17:40:35Z,Capa do coxão mole,PrimeHouse,Minas Gerais,41.09,22
2020-12-23T17:40:35Z,Lombo,Motion Random,Tocantis,35.51,96
2020-12-23T17:40:35Z,Pernil com osso,Adventures,Mato Grosso do Sul,37.41,30
2020-12-23T17:40:35Z,Acém bovino,X Marks The Spot,Pernambuco,10.19,5
2020-12-24T17:40:35Z,Alcatra,Resource Refresh,Rondônia,27.36,51
2020-12-24T17:40:35Z,Pernil com osso,Limner Studio,Região Norte,37.72,4
2020-12-24T17:40:35Z,Lombo,Essentials,Espírito Santo,35.24,23
2020-12-24T17:40:35Z,Pernil com osso,Authority Random,Roraima,37.87,96
2020-12-24T17:40:35Z,Chandanga,Million Random,Ceará,28.79,65
2020-12-24T17:40:35Z,Capa do contra filé,Radiate Random,Acre,24.61,22
2020-12-24T17:40:35Z,Capa do contra filé,Random Repair,Rondônia,24.84,22
2020-12-24T17:40:35Z,Lagarto,PrimeHouse,Minas Gerais,35.30,30
2020-12-24T17:40:35Z,Pexinho bovino,Radiate Random,Amapá,6.84,53
2020-12-24T17:40:35Z,Capa do coxão mole,Handy Help,Pará,40.81,57
2020-12-24T17:40:35Z,Chandanga,Silence Center,Pará,29.00,31
2020-12-24T17:40:35Z,Picanha,Herb Random,Rio Grande do Sul,18.61,68
2020-12-25T17:40:35Z,Filé mingnon,Million Random,Região Sul,13.40,41
2020-12-25T17:40:35Z,Lombo,Find Agenda,Espírito Santo,35.49,79
2020-12-25T17:40:35Z,Acém bovino,Knick Knacks,Rio Grande do Sul,10.54,97
2020-12-25T17:40:35Z,Acém bovino,Forel Library,Tocantis,10.41,25
2020-12-25T17:40:35Z,Capa do contra filé,Random Repair,Paraná,24.69,57
2020-12-25T17:40:35Z,Picanha,Node Tech,Mato Grosso do Sul,18.50,43
2020-12-25T17:40:35Z,Costela Bovina,Silence Center,Sergipe,34.75,67
2020-12-25T17:40:35Z,Contra filé,Absent-Minded,Região Sul,30.57,23
2020-12-25T17:40:35Z,Peito bovino,Et Cetera Systems,Amazonas,49.68,49
2020-12-25T17:40:35Z,Filé mingnon,Authority Random,Alagoas,13.30,18
2020-12-25T17:40:35Z,Cupim maturado,Destroy Random,Bahia,13.24,38
2020-12-25T17:40:35Z,Pexinho bovino,Spray Shop,Pará,6.79,19
2020-12-25T17:40:35Z,Filé mingnon,Muno Random,Acre,13.87,20
2020-12-25T17:40:35Z,Pexinho bovino,Absent-Minded,Maranhão,6.52,88
2020-12-25T17:40:35Z,Filé mingnon,Pop-Culture,Mato Grosso do Sul,13.64,92
2020-12-25T17:40:35Z,Lagarto,Light Random,Tocantis,34.65,8
2020-12-25T17:40:35Z,Maminha,Resource Random,Mato Grosso,27.57,55
2020-12-25T17:40:35Z,Toucinho,Resource Refresh,Paraíba,12.77,33
2020-12-25T17:40:35Z,Pexinho bovino,FursKips,Paraíba,6.20,20
2020-12-26T17:40:35Z,Alcatra,DualLight,Amazonas,27.14,90
2020-12-26T17:40:35Z,Contra filé,Though Random,Pernambuco,30.09,19
2020-12-26T17:40:35Z,Lombo,Airhead,Santa Catarina,35.77,37
2020-12-26T17:40:35Z,Peito bovino,Sporadic Systems,Ceará,49.75,78
2020-12-26T17:40:35Z,Contra filé,Random Repair,Ceará,30.97,5
2020-12-26T17:40:35Z,Filé mingnon,Empty Particles,Região Sudeste,13.59,78
2020-12-26T17:40:35Z,Contra filé,Forel Library,Mato Grosso do Sul,30.56,87
2020-12-26T17:40:35Z,Acém bovino,Light Random,Amapá,10.51,24
2020-12-26T17:40:35Z,Capa do coxão mole,Vappa Shop,Maranhão,40.41,86
2020-12-26T17:40:35Z,Lombo,Pop-Culture,Pará,36.09,58
2020-12-26T17:40:35Z,Capa do contra filé,TRUE Random,Piauí,25.00,78
2020-12-26T17:40:35Z,Maminha,TRUE Random,Bahia,27.21,21
2020-12-28T17:40:35Z,Cupim maturado,Random Row,Santa Catarina,13.49,69
2020-12-28T17:40:35Z,Capa do coxão mole,Handy Help,Paraná,41.13,81
2020-12-28T17:40:35Z,Acém bovino,Life Paths,Região Sul,10.96,14
2020-12-28T17:40:35Z,Lagarto,Adventures,Rio Grande do Sul,34.65,96
2020-12-28T17:40:35Z,Lombo,Light Random,São Paulo,35.65,84
2020-12-28T17:40:35Z,Chandanga,Cellar Random,Rondônia,28.49,11
2020-12-28T17:40:35Z,Capa do contra filé,Handy Help,Região Sudeste,24.71,1
2020-12-28T17:40:35Z,Pernil com osso,Essentials,Rondônia,37.67,74
2020-12-28T17:40:35Z,Peito bovino,Silence Center,Roraima,49.08,25
2020-12-28T17:40:35Z,Lagarto,Million Random,Distrito Federal,35.05,90
2020-12-28T17:40:35Z,Pexinho bovino,X Marks The Spot,Maranhão,6.86,3
2020-12-28T17:40:35Z,Lagarto,Handy Help,Pernambuco,34.91,48
2020-12-28T17:40:35Z,Alcatra,Cowboy Random,Maranhão,27.12,26
2020-12-28T17:40:35Z,Filé mingnon,Resource Random,Piauí,14.18,68
2020-12-28T17:40:35Z,Picanha,Eclipse Random,Paraná,18.17,53
2020-12-29T17:40:35Z,Pexinho bovino,Destroy Random,Paraná,7.19,83
2020-12-29T17:40:35Z,Capa do contra filé,Muno Random,Alagoas,24.33,76
2020-12-29T17:40:35Z,Chandanga,Find Agenda,Amapá,28.33,27
2020-12-29T17:40:35Z,Costela Bovina,Shady Bootz,Região Nordeste,34.75,30
2020-12-29T17:40:35Z,Lombo,Spray Shop,Goiás,35.99,39
2020-12-29T17:40:35Z,Capa do contra filé,Motion Random,Mato Grosso,24.36,2
2020-12-29T17:40:35Z,Costelinha,Et Cetera,Alagoas,41.95,79
2020-12-29T17:40:35Z,Chandanga,Destroy Random,Pernambuco,28.10,14
2020-12-29T17:40:35Z,Lagarto,Limner Studio,São Paulo,34.50,71
2020-12-29T17:40:35Z,Lombo,Destroy Random,Região Norte,36.07,37
2020-12-29T17:40:35Z,Lagarto,Knick Knacks,Goiás,34.78,97
2020-12-30T17:40:35Z,Filé mingnon,In A Pinch,Acre,13.75,68
2020-12-30T17:40:35Z,Costela Bovina,Nick Knacks,Amazonas,35.26,32
2020-12-30T17:40:35Z,Lagarto,Million Random,São Paulo,34.67,59
2020-12-30T17:40:35Z,Capa do coxão mole,Et Cetera Systems,Mato Grosso,40.70,44
2020-12-30T17:40:35Z,Pernil com osso,Random Riders,Alagoas,37.27,34
2020-12-30T17:40:35Z,Costela Bovina,Pop-Culture,Paraíba,35.31,72
2020-12-30T17:40:35Z,Picanha,Silence Center,Distrito Federal,18.11,54
2020-12-30T17:40:35Z,Pernil com osso,Silence Center,Rio Grande do Norte,37.14,18
2020-12-30T17:40:35Z,Chandanga,Destroy Random,Goiás,28.84,6
2020-12-30T17:40:35Z,Lombo,Spiritual Beings,Rondônia,35.21,83
2020-12-30T17:40:35Z,Capa do contra filé,Node Tech,Região Nordeste,24.96,13
2020-12-30T17:40:35Z,Filé mingnon,Resource Refresh,Região Nordeste,13.21,78
2020-12-30T17:40:35Z,Costelinha,Silence Center,Maranhão,41.53,54
2020-12-30T17:40:35Z,Alcatra,Essentials,Roraima,27.35,43
2020-12-30T17:40:35Z,Capa do coxão mole,Random Reason,Região Sul,40.52,73
2020-12-30T17:40:35Z,Lombo,Essentials,Acre,35.36,70
2020-12-30T17:40:35Z,Acém bovino,Million Random,Distrito Federal,10.97,14
2020-12-30T17:40:35Z,Cupim maturado,Knick Knacks,Tocantis,13.76,87
2020-12-30T17:40:35Z,Lagarto,PrimeHouse,Ceará,35.40,39
2020-12-31T17:40:35Z,Toucinho,XyloFurniture,Maranhão,12.29,9
2020-12-31T17:40:35Z,Toucinho,Muno Random,Mato Grosso do Sul,12.01,2
2020-12-31T17:40:35Z,Paleta bovino,Find Agenda,Alagoas,11.60,89
2020-12-31T17:40:35Z,Peito bovino,Sporadic Systems,Piauí,49.59,9
2020-12-31T17:40:35Z,Contra filé,Million Random,Pará,30.13,72
2020-12-31T17:40:35Z,Lagarto,Light Random,Paraná,34.73,7
2020-12-31T17:40:35Z,Cupim maturado,Vappa Shop,Paraíba,13.51,8
2020-12-31T17:40:35Z,Lombo,Limner Studio,Paraíba,36.06,50
2020-12-31T17:40:35Z,Chandanga,Random Row,Rio de Janeiro,28.65,79
2020-12-31T17:40:35Z,Alcatra,X Marks The Spot,Santa Catarina,26.79,81
2020-12-31T17:40:35Z,Pexinho bovino,Though Random,Minas Gerais,6.61,55
2020-12-31T17:40:35Z,Maminha,Random Row,São Paulo,27.92,50
2020-12-31T17:40:35Z,Contra filé,Puzzles,Rio de Janeiro,30.60,79
2020-12-31T17:40:35Z,Costelinha,Missed Opps,Região Sul,42.03,69
2020-12-31T17:40:35Z,Lagarto,Fleet Random,Acre,34.85,81
2020-12-31T17:40:35Z,Capa do coxão mole,PrimeHouse,Região Sul,40.47,81
2020-12-31T17:40:35Z,Acém bovino,Knick Knacks,Rondônia,10.28,27
2021-01-01T17:40:35Z,Alcatra,Random Reason,Região Sul,27.40,93
2021-01-01T17:40:35Z,Pernil com osso,Node Tech,Distrito Federal,37.32,53
2021-01-01T17:40:35Z,Acém bovino,Absent-Minded,Espírito Santo,10.52,96
2021-01-01T17:40:35Z,Maminha,Spray Shop,Tocantis,28.09,40
2021-01-01T17:40:35Z,Costela Bovina,Cowboy Random,Amazonas,35.60,54
2021-01-01T17:40:35Z,Lombo,Knick Knacks,Minas Gerais,35.58,23
2021-01-01T17:40:35Z,Picanha,Cellar Random,Mato Grosso,18.01,85
2021-01-01T17:40:35Z,Lombo,Forel Library,Paraná,36.14,85
2021-01-01T17:40:35Z,Lagarto,Random Row,Amazonas,34.45,93
2021-01-01T17:40:35Z,Costelinha,FirstVictory,Rondônia,41.78,88
2021-01-01T17:40:35Z,Lombo,Motion Random,Sergipe,35.48,69
2021-01-01T17:40:35Z,Contra filé,Puzzles,Mato Grosso do Sul,30.81,11
2021-01-01T17:40:35Z,Peito bovino,Missed Opps,Região Nordeste,49.11,78
2021-01-02T17:40:35Z,Costela Bovina,Odds And Ends,Paraná,35.43,93
2021-01-02T17:40:35Z,Peito bovino,TRUE Random,Paraíba,49.91,93
2021-01-02T17:40:35Z,Costelinha,Light Random,Minas Gerais,41.68,78
2021-01-02T17:40:35Z,Cupim maturado,Light Random,Alagoas,13.22,84
2021-01-02T17:40:35Z,Paleta bovino,Though Random,Pernambuco,11.57,85
2021-01-02T17:40:35Z,Pexinho bovino,Vappa Shop,Região Norte,6.63,20
2021-01-02T17:40:35Z,Costelinha,Sporadic Systems,Região Sul,42.46,19
2021-01-02T17:40:35Z,Lombo,Random Row,São Paulo,35.22,59
2021-01-02T17:40:35Z,Pexinho bovino,Muno Random,Rondônia,7.47,13
2021-01-02T17:40:35Z,Alcatra,X Marks The Spot,Distrito Federal,27.51,24
2021-01-02T17:40:35Z,Chandanga,In A Pinch,Paraná,28.79,35
2021-01-02T17:40:35Z,Contra filé,Vappa Shop,Santa Catarina,30.97,98
2021-01-02T17:40:35Z,Chandanga,Handy Help,Mato Grosso,28.15,79
2021-01-02T17:40:35Z,Pernil com osso,Lifestyle Random,Rio de Janeiro,37.32,74
2021-01-04T17:40:35Z,Maminha,Absent-Minded,Espírito Santo,27.43,39
2021-01-04T17:40:35Z,Alcatra,Shady Bootz,Rondônia,27.59,47
2021-01-04T17:40:35Z,Picanha,Resource Random,Sergipe,17.06,71
2021-01-04T17:40:35Z,Capa do coxão mole,Absent-Minded,Santa Catarina,41.13,74
2021-01-04T17:40:35Z,Alcatra,FirstVictory,Paraíba,27.10,34
2021-01-04T17:40:35Z,Paleta bovino,Node Tech,Distrito Federal,11.53,72
2021-01-05T17:40:35Z,Pexinho bovino,Destroy Random,Acre,7.40,99
2021-01-05T17:40:35Z,Chandanga,Adventures,Mato Grosso do Sul,28.12,93
2021-01-05T17:40:35Z,Costelinha,Muno Random,Mato Grosso,42.06,3
2021-01-05T17:40:35Z,Paleta bovino,Random Row,Região Norte,11.85,2
2021-01-05T17:40:35Z,Cupim maturado,Absent-Minded,Alagoas,13.81,85
2021-01-05T17:40:35Z,Cupim maturado,Silence Center,Tocantis,13.50,69
2021-01-05T17:40:35Z,Pexinho bovino,PrimeHouse,Bahia,7.33,13
2021-01-05T17:40:35Z,Costela Bovina,Essentials,Amazonas,35.00,50
2021-01-05T17:40:35Z,Alcatra,Node Tech,Paraná,27.47,97
2021-01-05T17:40:35Z,Capa do contra filé,FirstVictory,Região Sudeste,24.82,64
2021-01-05T17:40:35Z,Acém bovino,Adventures,Rondônia,11.11,57
2021-01-05T17:40:35Z,Lombo,FursKips,Amazonas,36.07,32
2021-01-05T17:40:35Z,Toucinho,Sporadic Systems,Bahia,11.37,99
2021-01-05T17:40:35Z,Picanha,Empty Particles,Paraíba,17.36,64
2021-01-05T17:40:35Z,Costela Bovina,Muno Random,Rio de Janeiro,34.83,31
2021-01-05T17:40:35Z,Cupim maturado,Empty Particles,Mato Grosso do Sul,13.38,34
2021-01-05T17:40:35Z,Picanha,Random Repair,Região Sudeste,17.41,12
2021-01-05T17:40:35Z,Alcatra,Though Random,São Paulo,27.08,55
2021-01-05T17:40:35Z,Lombo,Forel Library,Santa Catarina,35.47,23
2021-01-06T17:40:35Z,Acém bovino,Life Paths,Mato Grosso do Sul,11.29,35
2021-01-06T17:40:35Z,Costelinha,Missed Opps,Tocantis,41.78,40
2021-01-06T17:40:35Z,Cupim maturado,Empty Particles,Rio Grande do Norte,13.48,39
2021-01-06T17:40:35Z,Costelinha,Essentials,Mato Grosso,42.18,73
2021-01-06T17:40:35Z,Paleta bovino,Random Refresh,Espírito Santo,11.54,94
2021-01-06T17:40:35Z,Chandanga,Eclipse Random,Rio de Janeiro,28.58,37
2021-01-06T17:40:35Z,Peito bovino,Random Row,Mato Grosso,48.75,58
2021-01-06T17:40:35Z,Paleta bovino,Odd And Ends,Região Sudeste,11.95,7
2021-01-06T17:40:35Z,Maminha,Light Random,Mato Grosso,27.30,26
2021-01-06T17:40:35Z,Cupim maturado,Essentials,Ceará,12.99,14
2021-01-06T17:40:35Z,Cupim maturado,Random Row,Acre,13.00,99
2021-01-07T17:40:35Z,Cupim maturado,Random Refresh,Sergipe,13.17,92
2021-01-07T17:40:35Z,Filé mingnon,Spiritual Beings,Região Sudeste,13.62,16
2021-01-07T17:40:35Z,Pexinho bovino,Fleet Random,Espírito Santo,6.82,41
2021-01-07T17:40:35Z,Acém bovino,Handy Help,Região Sudeste,10.52,81
2021-01-07T17:40:35Z,Contra filé,DualLight,Alagoas,30.52,92
2021-01-07T17:40:35Z,Cupim maturado,XyloFurniture,Região Nordeste,13.04,25
2021-01-07T17:40:35Z,Capa do contra filé,Authority Random,Maranhão,24.42,66
2021-01-07T17:40:35Z,Chandanga,Random Repair,Ceará,28.10,26
2021-01-07T17:40:35Z,Cupim maturado,Random Row,Pará,13.63,24
2021-01-07T17:40:35Z,Picanha,Silence Center,Pará,17.93,52
2021-01-07T17:40:35Z,Cupim maturado,Though Random,São Paulo,13.32,51
2021-01-07T17:40:35Z,Picanha,Essentials,Distrito Federal,17.08,80
2021-01-07T17:40:35Z,Toucinho,Nick Knacks,Bahia,11.73,50
2021-01-08T17:40:35Z,Pexinho bovino,TRUE Random,Acre,7.39,16
2021-01-08T17:40:35Z,Pexinho bovino,TRUE Random,Pará,6.95,16
2021-01-08T17:40:35Z,Paleta bovino,Motion Random,Pernambuco,11.35,33
2021-01-08T17:40:35Z,Acém bovino,Eclipse Random,Piauí,11.04,15
2021-01-08T17:40:35Z,Paleta bovino,Nick Knacks,Região Sudeste,11.63,10
2021-01-08T17:40:35Z,Paleta bovino,Et Cetera Systems,Espírito Santo,11.43,61
2021-01-08T17:40:35Z,Pernil com osso,Odd And Ends,Região Nordeste,36.65,4
2021-01-08T17:40:35Z,Costelinha,Authority Random,Tocantis,42.46,53
2021-01-08T17:40:35Z,Contra filé,Essentials,Rondônia,30.86,90
2021-01-09T17:40:35Z,Pernil com osso,Handy Help,Região Sudeste,37.14,9
2021-01-09T17:40:35Z,Paleta bovino,Absent-Minded,Alagoas,11.54,43
2021-01-09T17:40:35Z,Costela Bovina,X Marks The Spot,Paraíba,36.06,50
2021-01-09T17:40:35Z,Chandanga,Silence Center,Goiás,28.73,1
2021-01-09T17:40:35Z,Costela Bovina,CraftCreate,Rondônia,35.59,31
2021-01-09T17:40:35Z,Paleta bovino,Silence Center,Região Sudeste,11.62,96
2021-01-09T17:40:35Z,Costela Bovina,In A Pinch,Paraíba,36.11,2
2021-01-09T17:40:35Z,Cupim maturado,Authority Random,Maranhão,13.68,74
2021-01-09T17:40:35Z,Alcatra,Odd And Ends,Região Sudeste,27.53,73
2021-01-09T17:40:35Z,Capa do contra filé,Eclipse Random,Rondônia,25.05,45
2021-01-09T17:40:35Z,Costelinha,Vappa Shop,Ceará,42.02,14
2021-01-09T17:40:35Z,Pernil com osso,Cowboy Random,Mato Grosso,36.98,12
2021-01-09T17:40:35Z,Maminha,In A Pinch,Pernambuco,27.65,22
2021-01-09T17:40:35Z,Capa do coxão mole,Fleet Random,Bahia,40.69,25
2021-01-09T17:40:35Z,Paleta bovino,Random Riders,Espírito Santo,11.38,96
2021-01-11T17:40:35Z,Maminha,Et Cetera Systems,Paraíba,28.10,51
2021-01-11T17:40:35Z,Capa do coxão mole,Lifestyle Random,Maranhão,40.81,44
2021-01-11T17:40:35Z,Alcatra,Random Refresh,Rio Grande do Sul,27.56,66
2021-01-11T17:40:35Z,Acém bovino,Find Agenda,Rio Grande do Sul,11.47,11
2021-01-11T17:40:35Z,Contra filé,Odd And Ends,Acre,30.07,60
2021-01-11T17:40:35Z,Paleta bovino,Muno Random,Acre,11.39,8
2021-01-11T17:40:35Z,Acém bovino,Shady Bootz,Sergipe,10.82,92
2021-01-11T17:40:35Z,Pexinho bovino,Nick Knacks,Paraíba,6.54,60
2021-01-11T17:40:35Z,Pexinho bovino,Knick Knacks,Maranhão,7.36,40
2021-01-11T17:40:35Z,Contra filé,Motion Random,Santa Catarina,30.58,94
2021-01-11T17:40:35Z,Paleta bovino,Random Reason,Espírito Santo,12.02,20
2021-01-11T17:40:35Z,Lagarto,FursKips,Santa Catarina,34.86,54
2021-01-12T17:40:35Z,Toucinho,DualLight,Alagoas,11.22,9
2021-01-12T17:40:35Z,Costela Bovina,Limner Studio,Maranhão,35.76,4
2021-01-12T17:40:35Z,Filé mingnon,Authority Random,Pernambuco,13.27,93
2021-01-12T17:40:35Z,Cupim maturado,Random Riders,Amazonas,13.33,47
2021-01-12T17:40:35Z,Chandanga,23Rd Century,Amazonas,28.12,87
2021-01-12T17:40:35Z,Cupim maturado,Spray Shop,Rio de Janeiro,13.70,77
2021-01-12T17:40:35Z,Chandanga,Cellar Random,Pernambuco,28.99,62
2021-01-12T17:40:35Z,Acém bovino,Herb Random,Goiás,11.00,33
2021-01-12T17:40:35Z,Lombo,Cellar Random,Paraná,36.09,32
2021-01-13T17:40:35Z,Chandanga,DualLight,Região Nordeste,28.56,1
2021-01-13T17:40:35Z,Pexinho bovino,Radiate Random,Pará,6.76,87
2021-01-13T17:40:35Z,Filé mingnon,Shady Bootz,Amazonas,13.94,44
2021-01-13T17:40:35Z,Alcatra,Sense Random,Alagoas,26.98,21
2021-01-13T17:40:35Z,Paleta bovino,Eclipse Random,Paraná,11.25,76
2021-01-13T17:40:35Z,Lagarto,Spiritual Beings,Piauí,35.10,2
2021-01-13T17:40:35Z,Acém bovino,Puzzles,Espírito Santo,11.31,75
2021-01-13T17:40:35Z,Lombo,Forel Library,Amazonas,35.54,2
2021-01-13T17:40:35Z,Picanha,Eclipse Random,Mato Grosso,17.01,5
2021-01-13T17:40:35Z,Peito bovino,X Marks The Spot,Acre,48.62,79
2021-01-13T17:40:35Z,Peito bovino,Destroy Random,Santa Catarina,48.81,14
2021-01-13T17:40:35Z,Pexinho bovino,23Rd Century,Paraná,6.76,44
2021-01-13T17:40:35Z,Maminha,In A Pinch,Paraíba,27.77,76
2021-01-13T17:40:35Z,Picanha,Odd And Ends,Paraíba,16.31,23
2021-01-14T17:40:35Z,Picanha,Destroy Random,Amapá,17.15,56
2021-01-14T17:40:35Z,Toucinho,Empty Particles,Santa Catarina,11.82,24
2021-01-14T17:40:35Z,Capa do contra filé,Pop-Culture,Amazonas,24.42,1
2021-01-14T17:40:35Z,Capa do coxão mole,Absent-Minded,Paraná,40.36,44
2021-01-14T17:40:35Z,Costela Bovina,XyloFurniture,Minas Gerais,36.02,49
2021-01-14T17:40:35Z,Paleta bovino,Et Cetera Systems,Minas Gerais,10.71,36
2021-01-14T17:40:35Z,Cupim maturado,X Marks The Spot,Maranhão,13.14,91
2021-01-14T17:40:35Z,Pernil com osso,Lifestyle Random,Tocantis,35.99,60
2021-01-14T17:40:35Z,Acém bovino,Forel Library,Região Sul,11.02,83
2021-01-14T17:40:35Z,Peito bovino,Missed Opps,Rio de Janeiro,48.91,93
2021-01-14T17:40:35Z,Cupim maturado,Random Refresh,Tocantis,13.69,93
2021-01-14T17:40:35Z,Peito bovino,PrimeHouse,Pernambuco,48.58,49
2021-01-14T17:40:35Z,Lombo,Spiritual Beings,Região Nordeste,35.50,46
2021-01-14T17:40:35Z,Costela Bovina,FursKips,Região Nordeste,36.29,91
2021-01-15T17:40:35Z,Pexinho bovino,Find Agenda,Região Nordeste,6.75,78
2021-01-15T17:40:35Z,Chandanga,Resource Refresh,São Paulo,28.62,38
2021-01-15T17:40:35Z,Paleta bovino,Random Reason,Rio de Janeiro,10.69,94
2021-01-15T17:40:35Z,Acém bovino,Resource Random,Espírito Santo,11.01,71
2021-01-15T17:40:35Z,Contra filé,Odds And Ends,Paraíba,30.13,57
2021-01-15T17:40:35Z,Chandanga,XyloFurniture,Região Sudeste,28.89,22
2021-01-15T17:40:35Z,Capa do coxão mole,Et Cetera Systems,Sergipe,40.45,57
2021-01-15T17:40:35Z,Capa do contra filé,Sense Random,Santa Catarina,24.29,71
2021-01-16T17:40:35Z,Capa do coxão mole,Forel Library,Região Nordeste,41.16,73
2021-01-16T17:40:35Z,Paleta bovino,TRUE Random,Espírito Santo,10.43,71
2021-01-16T17:40:35Z,Pernil com osso,Random Reason,Mato Grosso,36.36,75
2021-01-16T17:40:35Z,Peito bovino,Random Repair,Rio Grande do Sul,48.45,85
2021-01-16T17:40:35Z,Picanha,Sense Random,Amazonas,16.21,35
2021-01-16T17:40:35Z,Acém bovino,Shady Bootz,Ceará,11.07,3
2021-01-16T17:40:35Z,Pernil com osso,Resource Random,Alagoas,36.03,91
2021-01-16T17:40:35Z,Picanha,Adventures,Goiás,16.84,98
2021-01-16T17:40:35Z,Maminha,Pop-Culture,Mato Grosso,28.29,75
2021-01-16T17:40:35Z,Chandanga,Random Refresh,Piauí,28.65,13
2021-01-18T17:40:35Z,Paleta bovino,Node Tech,Paraíba,10.95,47
2021-01-18T17:40:35Z,Costelinha,CraftCreate,Tocantis,42.19,76
2021-01-19T17:40:35Z,Paleta bovino,Empty Particles,Piauí,10.84,19
2021-01-19T17:40:35Z,Acém bovino,Random Riders,Rio Grande do Sul,10.75,38
2021-01-19T17:40:35Z,Pexinho bovino,Odds And Ends,Rio Grande do Sul,6.09,70
2021-01-19T17:40:35Z,Contra filé,Sense Random,Mato Grosso,30.17,90
2021-01-20T17:40:35Z,Picanha,Motion Random,Paraná,16.02,12
2021-01-20T17:40:35Z,Peito bovino,Silence Center,Amapá,49.10,81
2021-01-20T17:40:35Z,Paleta bovino,Absent-Minded,Rondônia,12.32,63
